file,label,feature,value,abs_value,prediction,confidence
real_1025.wav,real,MFCC_2_mean > 0.63,0.06502835097262392,0.06502835097262392,Real,1.0
real_1025.wav,real,MFCC_3_mean <,0.05959609628006182,0.05959609628006182,Real,1.0
real_1025.wav,real,Chroma_mean <,0.058772384698030956,0.058772384698030956,Real,1.0
real_1025.wav,real,MFCC_9_std <,0.0563756499910087,0.0563756499910087,Real,1.0
real_1025.wav,real,MFCC_4_std <,-0.05616310025031564,0.05616310025031564,Real,1.0
real_1025.wav,real,MFCC_4_mean > 0.67,0.052829389059149474,0.052829389059149474,Real,1.0
real_1026.wav,real,MFCC_16_mean <,0.1152988720072551,0.1152988720072551,Real,1.0
real_1026.wav,real,MFCC_5_mean <,0.10931011172043152,0.10931011172043152,Real,1.0
real_1026.wav,real,MFCC_20_mean <,0.09945433123040862,0.09945433123040862,Real,1.0
real_1026.wav,real,MFCC_18_mean <,0.09735866969456979,0.09735866969456979,Real,1.0
real_1026.wav,real,MFCC_7_mean <,0.09675352865864448,0.09675352865864448,Real,1.0
real_1026.wav,real,MFCC_14_mean <,0.0844443516651005,0.0844443516651005,Real,1.0
real_1026.wav,real,MFCC_3_mean <,0.0811126438443012,0.0811126438443012,Real,1.0
real_1026.wav,real,MFCC_2_mean > 0.63,0.07927932838462985,0.07927932838462985,Real,1.0
real_1026.wav,real,MFCC_10_mean <,0.0786008649385758,0.0786008649385758,Real,1.0
real_1026.wav,real,MFCC_17_mean > 0.38,0.07669650502001356,0.07669650502001356,Real,1.0
real_1026.wav,real,MFCC_2_std <,0.07256150093197,0.07256150093197,Real,1.0
real_1026.wav,real,MFCC_3_std <,0.0716833120500687,0.0716833120500687,Real,1.0
real_1026.wav,real,MFCC_11_mean <,0.07124845297600546,0.07124845297600546,Real,1.0
real_1026.wav,real,MFCC_15_mean > 0.60,0.07006834257021581,0.07006834257021581,Real,1.0
real_1026.wav,real,MFCC_9_std <,0.06884305178130472,0.06884305178130472,Real,1.0
real_1026.wav,real,Contrast_band2_std <,0.06581944212996722,0.06581944212996722,Real,1.0
real_1026.wav,real,MFCC_18_std <,-0.06461970543126119,0.06461970543126119,Real,1.0
real_1026.wav,real,MFCC_1_std <,0.058189512383370896,0.058189512383370896,Real,1.0
real_1026.wav,real,MFCC_1_mean > 0.67,-0.05592251473628469,0.05592251473628469,Real,1.0
real_1026.wav,real,MFCC_4_mean > 0.67,0.055540006337258065,0.055540006337258065,Real,1.0
real_1027.wav,real,MFCC_16_mean <,0.14201493859034797,0.14201493859034797,Real,1.0
real_1027.wav,real,MFCC_18_mean <,0.12565357516965742,0.12565357516965742,Real,1.0
real_1027.wav,real,MFCC_20_mean <,0.11635726724017431,0.11635726724017431,Real,1.0
real_1027.wav,real,MFCC_5_mean <,0.11023018046040173,0.11023018046040173,Real,1.0
real_1027.wav,real,MFCC_7_mean <,0.10782046898028033,0.10782046898028033,Real,1.0
real_1027.wav,real,MFCC_14_mean <,0.09094255195894796,0.09094255195894796,Real,1.0
real_1027.wav,real,MFCC_17_mean > 0.38,0.08862047054360592,0.08862047054360592,Real,1.0
real_1027.wav,real,MFCC_1_std <,0.08473656602647522,0.08473656602647522,Real,1.0
real_1027.wav,real,MFCC_10_mean <,0.08472999469263436,0.08472999469263436,Real,1.0
real_1027.wav,real,MFCC_2_mean > 0.63,0.08331981472753662,0.08331981472753662,Real,1.0
real_1027.wav,real,MFCC_11_mean <,0.06993018713968085,0.06993018713968085,Real,1.0
real_1027.wav,real,Contrast_band2_std <,0.0685394642435799,0.0685394642435799,Real,1.0
real_1027.wav,real,MFCC_6_mean > 0.86,0.06807306366464135,0.06807306366464135,Real,1.0
real_1027.wav,real,SpectralRolloff_std <,0.0677392747270749,0.0677392747270749,Real,1.0
real_1027.wav,real,Contrast_band5_mean <,-0.06727614949386274,0.06727614949386274,Real,1.0
real_1027.wav,real,MFCC_4_mean > 0.67,0.06515803784870083,0.06515803784870083,Real,1.0
real_1027.wav,real,MFCC_9_std <,0.06198402634482196,0.06198402634482196,Real,1.0
real_1027.wav,real,MFCC_4_std <,-0.05844276058538553,0.05844276058538553,Real,1.0
real_1027.wav,real,MFCC_15_mean > 0.60,0.05759567159520371,0.05759567159520371,Real,1.0
real_1027.wav,real,MFCC_1_mean > 0.67,-0.05591972968170422,0.05591972968170422,Real,1.0
real_1028.wav,real,MFCC_18_mean <,0.11612132394196091,0.11612132394196091,Real,1.0
real_1028.wav,real,MFCC_7_mean <,0.11075898816919576,0.11075898816919576,Real,1.0
real_1028.wav,real,MFCC_5_mean <,0.10322980965620913,0.10322980965620913,Real,1.0
real_1028.wav,real,MFCC_14_mean <,0.0972116863545891,0.0972116863545891,Real,1.0
real_1028.wav,real,MFCC_10_mean <,0.09708187457121568,0.09708187457121568,Real,1.0
real_1028.wav,real,MFCC_11_mean <,0.08815769728657803,0.08815769728657803,Real,1.0
real_1028.wav,real,MFCC_20_mean <,0.08732434686364793,0.08732434686364793,Real,1.0
real_1028.wav,real,MFCC_2_mean > 0.63,0.0870650139811947,0.0870650139811947,Real,1.0
real_1028.wav,real,MFCC_15_mean > 0.60,0.08584770957244121,0.08584770957244121,Real,1.0
real_1028.wav,real,MFCC_9_std <,0.07680310878518616,0.07680310878518616,Real,1.0
real_1028.wav,real,MFCC_1_std <,0.0736812009142961,0.0736812009142961,Real,1.0
real_1028.wav,real,MFCC_18_std <,-0.07350145796977497,0.07350145796977497,Real,1.0
real_1028.wav,real,Contrast_band4_std <,0.06844775255357172,0.06844775255357172,Real,1.0
real_1028.wav,real,MFCC_1_mean > 0.67,-0.06831098914313395,0.06831098914313395,Real,1.0
real_1028.wav,real,MFCC_4_mean > 0.67,0.06528451006745012,0.06528451006745012,Real,1.0
real_1028.wav,real,MFCC_3_mean <,0.06515292696434372,0.06515292696434372,Real,1.0
real_1028.wav,real,Chroma_std <,0.06507214535480454,0.06507214535480454,Real,1.0
real_1028.wav,real,MFCC_5_std <,0.06221477695187067,0.06221477695187067,Real,1.0
real_1028.wav,real,SpectralRolloff_std <,0.06200639492623332,0.06200639492623332,Real,1.0
real_1028.wav,real,Contrast_band2_std <,0.061350895995709885,0.061350895995709885,Real,1.0
real_1029.wav,real,MFCC_7_mean <,0.11090641354113136,0.11090641354113136,Real,1.0
real_1029.wav,real,MFCC_5_mean <,0.09868226149129875,0.09868226149129875,Real,1.0
real_1029.wav,real,MFCC_10_mean <,0.09019676214826834,0.09019676214826834,Real,1.0
real_1029.wav,real,MFCC_14_mean <,0.08454976122607501,0.08454976122607501,Real,1.0
real_1029.wav,real,MFCC_1_mean > 0.67,-0.07891568081867892,0.07891568081867892,Real,1.0
real_1029.wav,real,MFCC_3_mean <,0.07464575315334424,0.07464575315334424,Real,1.0
real_1029.wav,real,Contrast_band5_mean <,-0.06916904930957182,0.06916904930957182,Real,1.0
real_1029.wav,real,MFCC_15_mean > 0.60,0.0664207368763237,0.0664207368763237,Real,1.0
real_1029.wav,real,MFCC_18_std <,-0.06640121555248088,0.06640121555248088,Real,1.0
real_1029.wav,real,MFCC_4_mean > 0.67,0.06599738454051701,0.06599738454051701,Real,1.0
real_1029.wav,real,MFCC_9_std <,0.063384400383531,0.063384400383531,Real,1.0
real_1029.wav,real,Contrast_band4_std <,0.061068266524628864,0.061068266524628864,Real,1.0
real_1029.wav,real,MFCC_3_std <,0.0560236767635025,0.0560236767635025,Real,1.0
real_1029.wav,real,Contrast_band4_mean <,-0.05254965790323751,0.05254965790323751,Real,1.0
real_1029.wav,real,ZCR_mean > 0.53,0.05196255059946695,0.05196255059946695,Real,1.0
real_1029.wav,real,-0.77 < MFCC_18_mean <,0.051467562456819556,0.051467562456819556,Real,1.0
real_1029.wav,real,Contrast_band2_mean <,0.04928656444672397,0.04928656444672397,Real,1.0
real_1029.wav,real,Chroma_std <,0.045390911612548865,0.045390911612548865,Real,1.0
real_1029.wav,real,MFCC_16_std <,-0.04411908353387896,0.04411908353387896,Real,1.0
real_1029.wav,real,MFCC_4_std <,-0.04144446830783934,0.04144446830783934,Real,1.0
real_103.wav,real,SpectralBandwidth_mean <,0.11608905045693406,0.11608905045693406,Real,0.9999963
real_103.wav,real,MFCC_5_mean <,0.1144201526948212,0.1144201526948212,Real,0.9999963
real_103.wav,real,MFCC_20_mean <,0.09398722182619029,0.09398722182619029,Real,0.9999963
real_103.wav,real,MFCC_18_std > 0.47,0.09138591063906958,0.09138591063906958,Real,0.9999963
real_103.wav,real,MFCC_10_mean <,0.08842724399585286,0.08842724399585286,Real,0.9999963
real_103.wav,real,RMS_std <,0.08757980595291756,0.08757980595291756,Real,0.9999963
real_103.wav,real,MFCC_5_std > 0.74,-0.08604983958097434,0.08604983958097434,Real,0.9999963
real_103.wav,real,MFCC_2_mean > 0.63,0.0843319390172659,0.0843319390172659,Real,0.9999963
real_103.wav,real,Chroma_std <,0.06990777097173595,0.06990777097173595,Real,0.9999963
real_103.wav,real,MFCC_9_std <,0.06552208859828361,0.06552208859828361,Real,0.9999963
real_103.wav,real,MFCC_2_std > 0.72,-0.06454311140230592,0.06454311140230592,Real,0.9999963
real_103.wav,real,MFCC_15_mean > 0.60,0.061042009813153594,0.061042009813153594,Real,0.9999963
real_103.wav,real,MFCC_12_mean > 0.70,-0.05812329930616681,0.05812329930616681,Real,0.9999963
real_103.wav,real,Contrast_band4_mean <,-0.05777542634618496,0.05777542634618496,Real,0.9999963
real_103.wav,real,MFCC_19_mean <,-0.057497680604898634,0.057497680604898634,Real,0.9999963
real_103.wav,real,ZCR_mean > 0.53,0.05411167128040555,0.05411167128040555,Real,0.9999963
real_103.wav,real,MFCC_6_mean > 0.86,0.052338253617551296,0.052338253617551296,Real,0.9999963
real_103.wav,real,MFCC_4_std > 0.66,0.05220531091749962,0.05220531091749962,Real,0.9999963
real_103.wav,real,-0.77 < MFCC_18_mean <,0.04735539655331412,0.04735539655331412,Real,0.9999963
real_103.wav,real,MFCC_7_std > 0.59,0.04656086278914132,0.04656086278914132,Real,0.9999963
real_1030.wav,real,MFCC_16_mean <,0.12882432733015883,0.12882432733015883,Real,1.0
real_1030.wav,real,SpectralBandwidth_mean > 0.69,-0.12204921018248832,0.12204921018248832,Real,1.0
real_1030.wav,real,MFCC_18_mean <,0.11995084920976033,0.11995084920976033,Real,1.0
real_1030.wav,real,MFCC_20_mean <,0.1100102518905471,0.1100102518905471,Real,1.0
real_1030.wav,real,MFCC_5_mean <,0.10723958758531446,0.10723958758531446,Real,1.0
real_1030.wav,real,MFCC_14_mean <,0.10609419308140754,0.10609419308140754,Real,1.0
real_1030.wav,real,MFCC_7_mean <,0.09876530319631903,0.09876530319631903,Real,1.0
real_1030.wav,real,MFCC_10_mean <,0.08596581147038705,0.08596581147038705,Real,1.0
real_1030.wav,real,MFCC_2_mean > 0.63,0.07983363981536236,0.07983363981536236,Real,1.0
real_1030.wav,real,MFCC_17_mean > 0.38,0.07916078918824782,0.07916078918824782,Real,1.0
real_1030.wav,real,MFCC_1_std <,0.07833406351591332,0.07833406351591332,Real,1.0
real_1030.wav,real,MFCC_15_mean > 0.60,0.07437349898596703,0.07437349898596703,Real,1.0
real_1030.wav,real,Contrast_band4_std <,0.07419811924077649,0.07419811924077649,Real,1.0
real_1030.wav,real,MFCC_4_mean > 0.67,0.06896216273637586,0.06896216273637586,Real,1.0
real_1030.wav,real,MFCC_9_std <,0.06662344719596762,0.06662344719596762,Real,1.0
real_1030.wav,real,MFCC_11_mean <,0.06515057742110804,0.06515057742110804,Real,1.0
real_1030.wav,real,MFCC_4_std <,-0.0624864582987975,0.0624864582987975,Real,1.0
real_1030.wav,real,RMS_mean > 0.30,-0.06190524080384552,0.06190524080384552,Real,1.0
real_1030.wav,real,MFCC_1_mean > 0.67,-0.06010715233839502,0.06010715233839502,Real,1.0
real_1030.wav,real,Contrast_band2_std <,0.060036913016498744,0.060036913016498744,Real,1.0
real_1031.wav,real,MFCC_16_mean <,0.12167992754574157,0.12167992754574157,Real,1.0
real_1031.wav,real,MFCC_18_mean <,0.11146763095325138,0.11146763095325138,Real,1.0
real_1031.wav,real,MFCC_5_mean <,0.10723886154803353,0.10723886154803353,Real,1.0
real_1031.wav,real,MFCC_7_mean <,0.0888034706405903,0.0888034706405903,Real,1.0
real_1031.wav,real,MFCC_14_mean <,0.08619856825285835,0.08619856825285835,Real,1.0
real_1031.wav,real,MFCC_17_mean > 0.38,0.08490622620240477,0.08490622620240477,Real,1.0
real_1031.wav,real,MFCC_10_mean <,0.08193061113526372,0.08193061113526372,Real,1.0
real_1031.wav,real,MFCC_11_mean <,0.08131566535023313,0.08131566535023313,Real,1.0
real_1031.wav,real,MFCC_1_std <,0.08050001065094257,0.08050001065094257,Real,1.0
real_1031.wav,real,MFCC_1_mean > 0.67,-0.07799282267969651,0.07799282267969651,Real,1.0
real_1031.wav,real,MFCC_15_mean > 0.60,0.07690513563901184,0.07690513563901184,Real,1.0
real_1031.wav,real,MFCC_18_std <,-0.07626712058205691,0.07626712058205691,Real,1.0
real_1031.wav,real,MFCC_3_std <,0.07529660496405056,0.07529660496405056,Real,1.0
real_1031.wav,real,Chroma_mean > 0.53,-0.07495918333035372,0.07495918333035372,Real,1.0
real_1031.wav,real,MFCC_3_mean <,0.07318063296280326,0.07318063296280326,Real,1.0
real_1031.wav,real,MFCC_4_std <,-0.06720856521343957,0.06720856521343957,Real,1.0
real_1031.wav,real,MFCC_9_std <,0.06685132327720804,0.06685132327720804,Real,1.0
real_1031.wav,real,Contrast_band4_std <,0.06535119084643598,0.06535119084643598,Real,1.0
real_1031.wav,real,Chroma_std <,0.06471553226173646,0.06471553226173646,Real,1.0
real_1031.wav,real,MFCC_2_std <,0.06363870232925924,0.06363870232925924,Real,1.0
real_1032.wav,real,MFCC_5_mean <,0.11833891160287402,0.11833891160287402,Real,0.99999976
real_1032.wav,real,MFCC_17_mean > 0.38,0.09563276720770114,0.09563276720770114,Real,0.99999976
real_1032.wav,real,MFCC_10_mean <,0.08757105669290186,0.08757105669290186,Real,0.99999976
real_1032.wav,real,MFCC_14_mean <,0.082234135821659,0.082234135821659,Real,0.99999976
real_1032.wav,real,MFCC_18_std <,-0.07735681442422007,0.07735681442422007,Real,0.99999976
real_1032.wav,real,MFCC_3_std <,0.07402196622445172,0.07402196622445172,Real,0.99999976
real_1032.wav,real,MFCC_1_mean > 0.67,-0.07228800572683587,0.07228800572683587,Real,0.99999976
real_1032.wav,real,MFCC_15_mean > 0.60,0.06771774063167649,0.06771774063167649,Real,0.99999976
real_1032.wav,real,Contrast_band2_std <,0.06731642331585105,0.06731642331585105,Real,0.99999976
real_1032.wav,real,Chroma_mean > 0.53,-0.06531993836343311,0.06531993836343311,Real,0.99999976
real_1032.wav,real,MFCC_4_mean > 0.67,0.06236552369546731,0.06236552369546731,Real,0.99999976
real_1032.wav,real,MFCC_9_std <,0.061336837343285766,0.061336837343285766,Real,0.99999976
real_1032.wav,real,MFCC_3_mean <,0.060119468071028935,0.060119468071028935,Real,0.99999976
real_1032.wav,real,Contrast_band4_std <,0.05473676231873596,0.05473676231873596,Real,0.99999976
real_1032.wav,real,ZCR_mean > 0.53,0.05065871615105314,0.05065871615105314,Real,0.99999976
real_1032.wav,real,Chroma_std <,0.045864976752881,0.045864976752881,Real,0.99999976
real_1032.wav,real,Contrast_band4_mean <,-0.04546219818947255,0.04546219818947255,Real,0.99999976
real_1032.wav,real,MFCC_4_std <,-0.042955785595556836,0.042955785595556836,Real,0.99999976
real_1032.wav,real,-0.81 < MFCC_20_mean <,0.042715445304413124,0.042715445304413124,Real,0.99999976
real_1032.wav,real,-0.77 < MFCC_18_mean <,0.04133830351730416,0.04133830351730416,Real,0.99999976
real_1033.wav,real,MFCC_16_mean <,0.13354975822201035,0.13354975822201035,Real,1.0
real_1033.wav,real,MFCC_18_mean <,0.12409597032100958,0.12409597032100958,Real,1.0
real_1033.wav,real,MFCC_7_mean <,0.12045786570293199,0.12045786570293199,Real,1.0
real_1033.wav,real,MFCC_10_mean <,0.10502473159888225,0.10502473159888225,Real,1.0
real_1033.wav,real,MFCC_20_mean <,0.09999657033266812,0.09999657033266812,Real,1.0
real_1033.wav,real,MFCC_17_mean > 0.38,0.09891512454859404,0.09891512454859404,Real,1.0
real_1033.wav,real,MFCC_5_mean <,0.09321175571072163,0.09321175571072163,Real,1.0
real_1033.wav,real,MFCC_14_mean <,0.08551139994384636,0.08551139994384636,Real,1.0
real_1033.wav,real,MFCC_1_std <,0.07836224455350224,0.07836224455350224,Real,1.0
real_1033.wav,real,MFCC_2_mean > 0.63,0.07424475825253571,0.07424475825253571,Real,1.0
real_1033.wav,real,Contrast_band4_std <,0.07388158803314654,0.07388158803314654,Real,1.0
real_1033.wav,real,MFCC_15_mean > 0.60,0.0737575743389361,0.0737575743389361,Real,1.0
real_1033.wav,real,MFCC_3_std <,0.07093111100265292,0.07093111100265292,Real,1.0
real_1033.wav,real,MFCC_3_mean <,0.06783134223237836,0.06783134223237836,Real,1.0
real_1033.wav,real,MFCC_11_mean <,0.06631454143398757,0.06631454143398757,Real,1.0
real_1033.wav,real,Contrast_band2_std <,0.06515427362581344,0.06515427362581344,Real,1.0
real_1033.wav,real,Contrast_band5_mean <,-0.06494183880745463,0.06494183880745463,Real,1.0
real_1033.wav,real,MFCC_4_mean > 0.67,0.06436473572376844,0.06436473572376844,Real,1.0
real_1033.wav,real,MFCC_9_std <,0.0635061116169023,0.0635061116169023,Real,1.0
real_1033.wav,real,MFCC_18_std <,-0.058732809561222836,0.058732809561222836,Real,1.0
real_1034.wav,real,MFCC_20_mean <,0.10569351129072019,0.10569351129072019,Real,1.0
real_1034.wav,real,MFCC_7_mean <,0.10012933296847192,0.10012933296847192,Real,1.0
real_1034.wav,real,MFCC_5_mean <,0.09759315458132115,0.09759315458132115,Real,1.0
real_1034.wav,real,MFCC_10_mean <,0.0908589579599522,0.0908589579599522,Real,1.0
real_1034.wav,real,MFCC_14_mean <,0.09052729105063641,0.09052729105063641,Real,1.0
real_1034.wav,real,MFCC_2_mean > 0.63,0.08183996278615052,0.08183996278615052,Real,1.0
real_1034.wav,real,MFCC_18_std <,-0.07774539728980631,0.07774539728980631,Real,1.0
real_1034.wav,real,MFCC_9_std <,0.0774283994138905,0.0774283994138905,Real,1.0
real_1034.wav,real,MFCC_3_mean <,0.07697301914844673,0.07697301914844673,Real,1.0
real_1034.wav,real,SpectralRolloff_std <,0.07559735766340601,0.07559735766340601,Real,1.0
real_1034.wav,real,Contrast_band4_std <,0.07491876073301887,0.07491876073301887,Real,1.0
real_1034.wav,real,Contrast_band2_std <,0.07359091928747787,0.07359091928747787,Real,1.0
real_1034.wav,real,MFCC_3_std <,0.06704259127711801,0.06704259127711801,Real,1.0
real_1034.wav,real,MFCC_1_mean > 0.67,-0.06300567534275704,0.06300567534275704,Real,1.0
real_1034.wav,real,MFCC_1_std <,0.061689474957132215,0.061689474957132215,Real,1.0
real_1034.wav,real,RMS_std <,0.053515197554104214,0.053515197554104214,Real,1.0
real_1034.wav,real,MFCC_2_std <,0.05304714044577634,0.05304714044577634,Real,1.0
real_1034.wav,real,MFCC_5_std <,0.05157709949271811,0.05157709949271811,Real,1.0
real_1034.wav,real,MFCC_7_std <,-0.050838760495901296,0.050838760495901296,Real,1.0
real_1034.wav,real,Chroma_std <,0.05077626949206274,0.05077626949206274,Real,1.0
real_1035.wav,real,MFCC_18_mean <,0.11416807340572337,0.11416807340572337,Real,1.0
real_1035.wav,real,MFCC_16_mean <,0.11062802697050453,0.11062802697050453,Real,1.0
real_1035.wav,real,MFCC_5_mean <,0.10483843923956009,0.10483843923956009,Real,1.0
real_1035.wav,real,MFCC_10_mean <,0.10059339957313956,0.10059339957313956,Real,1.0
real_1035.wav,real,MFCC_7_mean <,0.09906949294721963,0.09906949294721963,Real,1.0
real_1035.wav,real,MFCC_20_mean <,0.09796869599895991,0.09796869599895991,Real,1.0
real_1035.wav,real,MFCC_14_mean <,0.0963092470881147,0.0963092470881147,Real,1.0
real_1035.wav,real,MFCC_1_std <,0.08710540994197584,0.08710540994197584,Real,1.0
real_1035.wav,real,MFCC_15_mean > 0.60,0.08245150136258125,0.08245150136258125,Real,1.0
real_1035.wav,real,MFCC_3_mean <,0.08114204455377508,0.08114204455377508,Real,1.0
real_1035.wav,real,MFCC_3_std <,0.07410041360732054,0.07410041360732054,Real,1.0
real_1035.wav,real,Chroma_std <,0.06725906961488899,0.06725906961488899,Real,1.0
real_1035.wav,real,MFCC_2_mean > 0.63,0.06627928808748014,0.06627928808748014,Real,1.0
real_1035.wav,real,Contrast_band4_std <,0.06398649768177286,0.06398649768177286,Real,1.0
real_1035.wav,real,MFCC_1_mean > 0.67,-0.062047856339136225,0.062047856339136225,Real,1.0
real_1035.wav,real,MFCC_2_std <,0.061254610313766916,0.061254610313766916,Real,1.0
real_1035.wav,real,MFCC_5_std <,0.061000301590997404,0.061000301590997404,Real,1.0
real_1035.wav,real,MFCC_9_std <,0.05835675516631523,0.05835675516631523,Real,1.0
real_1035.wav,real,MFCC_16_std <,-0.05658673302282384,0.05658673302282384,Real,1.0
real_1035.wav,real,MFCC_11_mean <,0.05189043740632844,0.05189043740632844,Real,1.0
real_1036.wav,real,MFCC_16_mean <,0.13095546795928437,0.13095546795928437,Real,1.0
real_1036.wav,real,MFCC_5_mean <,0.11443930368922467,0.11443930368922467,Real,1.0
real_1036.wav,real,MFCC_20_mean <,0.11070014204512572,0.11070014204512572,Real,1.0
real_1036.wav,real,MFCC_7_mean <,0.10701603669519726,0.10701603669519726,Real,1.0
real_1036.wav,real,MFCC_18_mean <,0.10483675538849803,0.10483675538849803,Real,1.0
real_1036.wav,real,MFCC_1_std <,0.09004904422968828,0.09004904422968828,Real,1.0
real_1036.wav,real,MFCC_10_mean <,0.08587542815823276,0.08587542815823276,Real,1.0
real_1036.wav,real,SpectralRolloff_std <,0.08191845201362977,0.08191845201362977,Real,1.0
real_1036.wav,real,MFCC_14_mean <,0.08016365870583791,0.08016365870583791,Real,1.0
real_1036.wav,real,MFCC_3_mean <,0.07465085365989468,0.07465085365989468,Real,1.0
real_1036.wav,real,MFCC_9_std <,0.07099225695961167,0.07099225695961167,Real,1.0
real_1036.wav,real,Chroma_std <,0.07006156859200416,0.07006156859200416,Real,1.0
real_1036.wav,real,MFCC_2_mean > 0.63,0.06894358606203584,0.06894358606203584,Real,1.0
real_1036.wav,real,MFCC_3_std <,0.06519067180694244,0.06519067180694244,Real,1.0
real_1036.wav,real,MFCC_4_std <,-0.06507868647639474,0.06507868647639474,Real,1.0
real_1036.wav,real,MFCC_11_mean <,0.06461582972901578,0.06461582972901578,Real,1.0
real_1036.wav,real,Contrast_band2_std <,0.06370232426299914,0.06370232426299914,Real,1.0
real_1036.wav,real,MFCC_1_mean > 0.67,-0.06358800200646239,0.06358800200646239,Real,1.0
real_1036.wav,real,MFCC_18_std <,-0.06342024659579097,0.06342024659579097,Real,1.0
real_1036.wav,real,Contrast_band4_mean <,-0.05587230392189136,0.05587230392189136,Real,1.0
real_1037.wav,real,MFCC_7_mean <,0.11148635293307843,0.11148635293307843,Real,1.0
real_1037.wav,real,MFCC_16_mean <,0.10875409767825597,0.10875409767825597,Real,1.0
real_1037.wav,real,MFCC_18_mean <,0.10662182215887668,0.10662182215887668,Real,1.0
real_1037.wav,real,MFCC_5_mean <,0.09693698487342532,0.09693698487342532,Real,1.0
real_1037.wav,real,MFCC_17_mean > 0.38,0.09585441000656701,0.09585441000656701,Real,1.0
real_1037.wav,real,MFCC_20_mean <,0.09231400155154242,0.09231400155154242,Real,1.0
real_1037.wav,real,MFCC_10_mean <,0.09132219768759285,0.09132219768759285,Real,1.0
real_1037.wav,real,MFCC_14_mean <,0.08657861391617262,0.08657861391617262,Real,1.0
real_1037.wav,real,MFCC_15_mean > 0.60,0.08610669451044672,0.08610669451044672,Real,1.0
real_1037.wav,real,MFCC_2_mean > 0.63,0.08296267813687074,0.08296267813687074,Real,1.0
real_1037.wav,real,MFCC_1_mean > 0.67,-0.07890637288240304,0.07890637288240304,Real,1.0
real_1037.wav,real,RMS_std <,0.07749390640972895,0.07749390640972895,Real,1.0
real_1037.wav,real,MFCC_1_std <,0.07265697275155232,0.07265697275155232,Real,1.0
real_1037.wav,real,SpectralRolloff_std <,0.0720931716220383,0.0720931716220383,Real,1.0
real_1037.wav,real,MFCC_9_std <,0.0656830277666801,0.0656830277666801,Real,1.0
real_1037.wav,real,MFCC_18_std <,-0.063040291297831,0.063040291297831,Real,1.0
real_1037.wav,real,MFCC_3_std <,0.06021479726544715,0.06021479726544715,Real,1.0
real_1037.wav,real,RMS_mean > 0.30,-0.0581089533164901,0.0581089533164901,Real,1.0
real_1037.wav,real,MFCC_13_std <,0.05781341521197068,0.05781341521197068,Real,1.0
real_1037.wav,real,Contrast_band4_std <,0.0555313235251822,0.0555313235251822,Real,1.0
real_1039.wav,real,MFCC_18_mean <,0.12050999567395337,0.12050999567395337,Real,1.0
real_1039.wav,real,MFCC_5_mean <,0.11484458343580078,0.11484458343580078,Real,1.0
real_1039.wav,real,MFCC_20_mean <,0.10158212877470488,0.10158212877470488,Real,1.0
real_1039.wav,real,MFCC_7_mean <,0.10093646013579484,0.10093646013579484,Real,1.0
real_1039.wav,real,MFCC_17_mean > 0.38,0.09375600620848817,0.09375600620848817,Real,1.0
real_1039.wav,real,MFCC_10_mean <,0.08298947149243316,0.08298947149243316,Real,1.0
real_1039.wav,real,MFCC_2_mean > 0.63,0.0802085635993081,0.0802085635993081,Real,1.0
real_1039.wav,real,Contrast_band4_std <,0.08015975523528948,0.08015975523528948,Real,1.0
real_1039.wav,real,MFCC_15_mean > 0.60,0.07739645706809814,0.07739645706809814,Real,1.0
real_1039.wav,real,MFCC_14_mean <,0.0768920134256591,0.0768920134256591,Real,1.0
real_1039.wav,real,MFCC_18_std <,-0.06865252572217316,0.06865252572217316,Real,1.0
real_1039.wav,real,MFCC_1_std <,0.06806972795846129,0.06806972795846129,Real,1.0
real_1039.wav,real,MFCC_1_mean > 0.67,-0.06640842519644544,0.06640842519644544,Real,1.0
real_1039.wav,real,RMS_mean > 0.30,-0.06374616343758051,0.06374616343758051,Real,1.0
real_1039.wav,real,MFCC_9_std <,0.06259721387227911,0.06259721387227911,Real,1.0
real_1039.wav,real,SpectralRolloff_std <,0.06211769484369101,0.06211769484369101,Real,1.0
real_1039.wav,real,MFCC_4_mean > 0.67,0.06167694967145031,0.06167694967145031,Real,1.0
real_1039.wav,real,Contrast_band2_std <,0.0588692414345194,0.0588692414345194,Real,1.0
real_1039.wav,real,MFCC_11_mean <,0.054997050071451295,0.054997050071451295,Real,1.0
real_1039.wav,real,MFCC_6_mean > 0.86,0.051824890347004125,0.051824890347004125,Real,1.0
real_104.wav,real,SpectralBandwidth_mean <,0.12708705786086838,0.12708705786086838,Real,0.99964654
real_104.wav,real,MFCC_10_mean <,0.1042696056420479,0.1042696056420479,Real,0.99964654
real_104.wav,real,MFCC_20_mean <,0.09874958746973363,0.09874958746973363,Real,0.99964654
real_104.wav,real,MFCC_1_mean <,0.08962916752838197,0.08962916752838197,Real,0.99964654
real_104.wav,real,MFCC_2_mean > 0.63,0.0851013790610897,0.0851013790610897,Real,0.99964654
real_104.wav,real,RMS_std <,0.07757876440961652,0.07757876440961652,Real,0.99964654
real_104.wav,real,Contrast_band2_std <,0.07671725957316024,0.07671725957316024,Real,0.99964654
real_104.wav,real,MFCC_7_mean > 0.73,-0.07660099246336831,0.07660099246336831,Real,0.99964654
real_104.wav,real,SpectralRolloff_std <,0.0679088887223084,0.0679088887223084,Real,0.99964654
real_104.wav,real,MFCC_12_mean > 0.70,-0.06594667717387635,0.06594667717387635,Real,0.99964654
